OriginationVintage,GrossApproval,SBAGuaranteedApproval,TermInMonths,InitialInterestRate,JobsSupported,seasonedCount,MPRIME,PP,IP,CORPORATIONCount,INDIVIDUALCount,PARTNERSHIPCount,LoanPortfolioAmortized,GrossApprovalChargedOff,SBAGuaranteedApprovalChargedOff,GrossChargeOffAmount,CORPORATIONChargedOff,INDIVIDUALChargedOff,PARTNERSHIPChargedOff,MajorState,OtherState,TermInMonthsChargedOff,InitialInterestRateChargedOff,seasonedTime,seasonedChargedOffPool,JobsSupportedChargedOff,MPRIMEChargedOff,rollSumChargeOff,rollAvgPortfolioAmortized,rollLossRate,rollLossRateDiff,unEmpScore,unEmpScoreDiff,ChargedOffLoans,LoansInPool,seasonedRatioPool,CorporationRatio,IndividualRatio,PartnerShipRatio
2009-04-01,727194792,585241650,155.94278083746232,5.788539960363193,18.32699599696803,7423.0,3.25,934877363.3240103,546454045.3818299,592992.0,225773.0,29686.0,99810030768.61485,138508920.0,92875235.0,94238185.0,1095.0,486.0,26.0,993.0,614.0,83.81580280859612,3.25,45.69218129572423,0.557431098657089,18.147831582282702,3.25,1444621015.0,101099500380.37878,0.014289101425474201,0.008662586659388693,8.958883545984504,0.279015067235699,1607.0,848451.0,0.0087488847322945,0.6989113101404796,0.2661002226410246,0.03498846721849582
2009-05-01,752439622,616672850,159.41176260917317,5.781308700992356,20.12767718523999,7301.0,3.25,943416774.8522683,544699520.4433048,595988.0,226294.0,29771.0,99619053615.76259,137050990.0,94283324.0,97424333.0,1021.0,459.0,36.0,962.0,554.0,86.45588399358094,3.25,44.371860847125326,0.4722553758720627,11.446586028974917,3.25,1350823494.0,100968103636.36559,0.013378715112496924,0.006277632921953602,9.272579437248082,0.31369589126357766,1516.0,852053.0,0.00856871579584838,0.6994729201117771,0.2655867651425439,0.03494031474567896
2009-06-01,1002528061,831367499,167.14182142478703,5.806170933902668,20.337465889645557,7267.0,3.25,940021280.8197608,544122354.3527861,595176.0,223969.0,29333.0,99681560395.94283,175109198.0,119923766.0,128161697.0,1614.0,750.0,42.0,1571.0,835.0,86.49765729927874,3.25,47.83698485203422,0.5586572874421287,11.066006920928958,3.25,1270238547.0,100821667908.59613,0.012598864642386048,0.00398493122016353,9.444988436349425,0.17240899910134289,2406.0,848478.0,0.008564747701177874,0.7014630903806581,0.2639655948651586,0.034571314754183374
2009-07-01,1010866947,838555985,168.1684824254126,5.766293984978817,20.80279704407033,7190.0,3.25,942984505.8109795,543589497.4426191,596563.0,223259.0,29170.0,99749442837.13185,137797259.0,95894218.0,96967824.0,834.0,385.0,34.0,848.0,405.0,95.03879450775342,3.25,50.94288565246138,0.548668525345067,14.328032513135492,3.25,1219460958.0,100653204816.68785,0.012115470741551776,0.0023970739185466498,9.573339251595229,0.12835081524580438,1253.0,848992.0,0.00846886660887264,0.7026721099845464,0.26296949794579927,0.03435839206965437
2009-08-01,982205864,817803334,168.47271860209543,5.765559391223508,20.292332554227144,7501.0,3.25,952197257.6794873,542910113.9223539,599936.0,223839.0,29256.0,99779451443.45236,124314407.0,86599964.0,83611769.0,707.0,284.0,25.0,667.0,349.0,95.2089526535433,0.0005727901774210758,52.22789963934383,0.5496157125918482,8.199042433846843,3.25,1147504679.0,100491846827.2768,0.011418883374412514,0.0005516125490479303,9.662335853173996,0.0889966015787671,1016.0,853031.0,0.008793349831366034,0.703299176700495,0.26240429714746594,0.03429652615203902
2009-09-01,1222214237,1019039067,168.63871569105277,5.770872487185731,20.579969793789925,8459.0,3.25,962391402.9298651,543337953.1120234,603559.0,224501.0,29378.0,100039274277.52249,206776105.0,141260391.0,141180920.0,1460.0,619.0,44.0,1397.0,726.0,92.83682119368538,0.004044069836065666,49.829688324739635,0.5618810388825912,10.076426793365563,3.25,1135868848.0,100337244340.0896,0.011320510698400408,-0.0005904442375787022,9.742606526564863,0.08027067339086713,2123.0,857438.0,0.009865436334755399,0.7039097870633212,0.26182767733643714,0.03426253560024165
2009-10-01,1135054474,956720735,174.46516578022846,5.755541316160655,20.084469429614355,7741.0,3.25,964622703.5326555,543276004.0905641,604356.0,223422.0,29190.0,100209706047.98984,166094466.0,111881315.0,119285039.0,1161.0,501.0,38.0,1106.0,594.0,89.65099697037446,0.020955637194367684,49.12672779526022,0.5807361055563725,13.803854438107699,3.25,1163798627.0,100214017923.08008,0.0116131320859052,-0.0007416427659427613,9.802866103819186,0.06025957725432285,1700.0,856968.0,0.009033009400584387,0.7052258660766797,0.2607121852857983,0.03406194863752206
2009-11-01,1696136240,1445192281,192.3136189301633,5.758146623882054,21.363858423306844,7798.0,3.25,968450359.5842592,545906431.299688,605878.0,222425.0,29012.0,100937391928.40558,156282759.0,108580193.0,108970978.0,1006.0,388.0,27.0,935.0,486.0,92.31263552576357,0.013121314741251566,54.100348681829765,0.6222586990088315,9.926439478225111,3.25,1213566649.0,100178129932.65523,0.012114087673784892,-0.0005292305559876209,9.879598892049309,0.07673278823012275,1421.0,857315.0,0.009095839918816304,0.7067157345899698,0.25944372838454943,0.03384053702548072
2009-12-01,997252033,802504090,169.9750078443811,5.833610833661745,22.66761265654898,7754.0,3.25,977788292.6780102,545235180.3840297,608896.0,222991.0,29102.0,100956855668.72757,155919042.0,106255524.0,108282394.0,1088.0,468.0,29.0,1074.0,511.0,91.01320158289076,0.00565286033480198,50.465565861057705,0.5821474172431024,40.81216647278781,3.25,1254417818.0,100160042238.2892,0.012524134275179658,-0.0002742239963847738,9.946201804795805,0.06660291274649666,1585.0,860989.0,0.009005922259169397,0.7072053185348477,0.25899401734516936,0.03380066411998295
2010-01-01,710152399,583352722,160.62259075181973,5.8122057759182475,24.65470600909707,6905.0,3.25,979626886.4202958,543103406.7896029,609335.0,221929.0,28901.0,100687381181.30727,193366247.0,126232398.0,141788984.0,1588.0,674.0,42.0,1438.0,866.0,81.45159866580326,0.021807159574540713,49.582607997247514,0.6373268532624509,48.328673946912545,3.25,1315215316.0,100154674848.7082,0.013131841504021054,3.541733882289795e-05,9.998969369066186,0.05276756427038087,2304.0,860165.0,0.008027529601878709,0.7083931571268303,0.2580074753099696,0.03359936756320008
2010-02-01,1411004983,1180921511,185.36401570737755,5.7538780768430495,18.98601466739115,7284.0,3.25,979655666.0851538,544296771.0419724,610291.0,220775.0,28699.0,101118730498.2221,236856095.0,144248682.0,175390592.0,2628.0,1103.0,47.0,2243.0,1535.0,73.38094377376866,0.02283777712546862,46.93910667682791,0.6997828024892008,12.471795893134336,3.25,1397586183.0,100217216000.25154,0.01394556982102249,0.0002105327158100894,9.984451275586203,-0.014518093479983563,3778.0,859765.0,0.008472082487656511,0.7098346641233361,0.2567852843509564,0.0333800515257076
2010-03-01,1507887485,1246192767,176.75179179565907,5.828803696848774,19.093434063483855,7510.0,3.25,990652137.2054241,546065117.3637975,614486.0,221533.0,28821.0,101635965846.01668,359005788.0,236023658.0,251394107.0,2878.0,1148.0,73.0,2378.0,1721.0,87.1404157655931,0.03363096733210218,51.5392533326169,0.6451213751004912,11.542090089645578,3.25,1546696822.0,100352070375.75801,0.015412704652814364,0.001137623356906996,9.970407835167553,-0.014043440418650022,4099.0,864840.0,0.008683687156005735,0.7105198649461172,0.25615489570325145,0.03332523935063133
2010-04-01,1052735506,861141208,160.90621901566223,5.858729480099819,20.11696427573518,6733.0,3.25,996471132.3810499,545588798.645069,616967.0,221350.0,28772.0,101692230219.63564,164547347.0,112944518.0,116324889.0,997.0,393.0,28.0,885.0,533.0,97.55202286073103,0.015923517623128786,54.54826696632395,0.6386469794955059,13.088498188895757,3.25,1568783526.0,100508920330.00977,0.015608400934455124,0.0013192995089809229,9.860884150549621,-0.1095236846179315,1418.0,867089.0,0.007765062179314926,0.7115382619315895,0.2552794465158709,0.033182291552539586
2010-05-01,1539114773,1279548244,179.36340266678735,5.82937341541585,19.167001781484426,7116.0,3.25,1007527253.961282,547424126.7892603,621253.0,221986.0,28916.0,102223817738.67435,221494062.0,149702810.0,160780137.0,1398.0,527.0,40.0,1219.0,746.0,90.2547518727391,0.033841908282488904,53.2346491221114,0.6411285804539401,11.859971328423486,3.25,1632139330.0,100725984006.91907,0.01620375661843011,0.0028250415059331846,9.762643914060638,-0.09824023648898361,1965.0,872155.0,0.008159100159948633,0.7123194844953019,0.2545258583623324,0.03315465714236575
2010-06-01,392372816,272474254,140.56312107003865,6.023352435811965,18.55518637152478,6691.0,3.25,1015168127.091023,543691809.4806464,623302.0,222394.0,28976.0,101601022427.58333,384133731.0,234727592.0,290001439.0,3869.0,1340.0,76.0,3013.0,2272.0,73.91638825971481,0.03404218849410606,48.890915275768684,0.7489831731490132,11.477455179110335,3.25,1793979072.0,100885939176.22243,0.01778225079380357,0.0051833861514175225,9.665009983902417,-0.09763393015822075,5285.0,874672.0,0.0076497246968006295,0.7126122706568863,0.2542598825616917,0.03312784678142206
2010-07-01,597030861,420882960,160.3123398121961,5.906739472970058,19.50830899175244,6611.0,3.25,1016055152.0850306,540884557.1153612,623527.0,221409.0,28797.0,101181998136.49829,268269184.0,166870441.0,194423315.0,2394.0,929.0,50.0,2037.0,1336.0,80.03713871456209,0.035149508380720694,53.558029565538476,0.7765701608369346,14.579297662937185,3.25,1891434563.0,101005318784.50298,0.01872608874227125,0.0066106180007194735,9.619041774891883,-0.045968209010533556,3373.0,873733.0,0.007566384696469058,0.7136356301066802,0.25340578872493086,0.03295858116838897
2010-08-01,832154827,597193751,162.13453340937,5.931965296705537,20.804140297319936,6648.0,3.25,1025161291.9298663,539255632.4802018,626735.0,221957.0,28877.0,100988991671.56842,270335913.0,168180018.0,204058435.0,2509.0,922.0,49.0,2190.0,1291.0,77.86866918782357,0.05363956344171708,52.68049172777396,0.787183377153706,10.041900502667287,3.25,2011881229.0,101106113803.51263,0.01989870991293212,0.008479826538519605,9.605272662493787,-0.013769112398096084,3480.0,877569.0,0.007575472697873329,0.7141717631320158,0.2529225622144811,0.03290567465350303
2010-09-01,604874794,430194611,156.84051758156085,5.8976468124244565,19.622685360236716,7272.0,3.25,1033543276.7870884,536434608.8002738,629224.0,222428.0,28939.0,100560323188.78133,237040152.0,154294597.0,165422707.0,1872.0,717.0,40.0,1607.0,1022.0,91.42677420941975,0.06921251947593869,55.54159628762453,0.6973569293603689,10.157985517671404,3.25,2036123016.0,101149534546.11754,0.020129830800869,0.008809320102468593,9.60828036549943,0.0030077030056432363,2629.0,880591.0,0.008258090305260899,0.7145473891965737,0.25258945412796635,0.032863156675460005
2010-10-01,1922887356,1641699256,185.36251304572,5.8339043952556935,20.251503347032255,6537.0,3.25,1022970769.6598251,539941407.0235856,626829.0,218823.0,28288.0,101460239775.1215,182486665.0,117147202.0,127200472.0,1505.0,517.0,35.0,1246.0,811.0,97.26965484058896,0.13553596782250932,57.61696870904693,0.7208415547388849,10.150201777553152,3.25,2044038449.0,101253745690.04518,0.020187287246213558,0.008574155160308359,9.61604444649971,0.007764081000280143,2057.0,873940.0,0.007479918529876193,0.7172448909536123,0.25038675423942147,0.032368354806966156
2010-11-01,1721987225,1459887361,186.24842150498532,5.710945845809047,21.498550944244084,6750.0,3.25,1027699982.1050273,542385625.1180397,628668.0,218250.0,28227.0,102154527018.01648,161210482.0,107562424.0,113165229.0,1115.0,395.0,35.0,973.0,572.0,90.48291107156246,0.10429876168058654,56.586727933895666,0.725329853748628,10.880669467827436,3.25,2048232700.0,101355173614.17943,0.020208467184880393,0.008094379511095501,9.57786778909071,-0.038176657409000114,1545.0,875145.0,0.007713007558747408,0.7183586719914985,0.24938724439949952,0.032254083609001935
2010-12-01,5467180540,4712806964,205.12834610140752,5.69690327084022,25.849869101450963,6464.0,3.25,1042181624.7317725,562574405.0009853,634453.0,217963.0,28293.0,106579525933.28471,186941839.0,124929442.0,130937636.0,1343.0,453.0,37.0,1051.0,782.0,94.42951679683601,0.15425992768038058,55.32812820906588,0.6892846606761711,12.352229453722535,3.25,2070887942.0,101823729469.55919,0.020337969869971266,0.007813835594791608,9.504266210241074,-0.0736015788496367,1833.0,880709.0,0.007339541210547411,0.7203889139318436,0.24748583243727496,0.032125253630881485
2011-01-01,537917010,393705557,163.31314897069345,5.8392124405398524,29.399448941017873,6174.0,3.25,1036462682.9855068,559366354.1274341,631928.0,215783.0,27920.0,106080980260.29921,167342320.0,112969549.0,112915369.0,1163.0,476.0,37.0,979.0,697.0,93.17550461177699,0.11719050690079222,58.32057159552833,0.7662856771959892,10.600914052718545,3.25,2042014327.0,102273196059.47517,0.019966270789195856,0.006834429285174802,9.398056895223412,-0.10620931501766151,1676.0,875631.0,0.007050915282807484,0.7216829920365999,0.24643143059119652,0.031885577372203586
2011-02-01,968556878,716457341,176.03562426201674,5.77876689173643,28.122037041587145,6310.0,3.25,1045746929.9809632,558255411.4158144,634427.0,216155.0,28003.0,106003790208.31825,191188007.0,135460420.0,129761344.0,1097.0,390.0,32.0,903.0,616.0,110.10391556980174,0.2085652449777339,58.29757314320049,0.607982458936307,13.168255162338639,3.25,1996385079.0,102680284368.64986,0.019442730328175176,0.005497160507152687,9.301844153350627,-0.09621274187278495,1519.0,878585.0,0.007182002879630315,0.7221008781165169,0.24602628089484796,0.03187284098863513
2011-03-01,1341740235,972956704,168.39191083212913,5.802517652196664,26.222102218616108,6443.0,3.25,1056768699.1201237,558916855.5577892,638232.0,216736.0,28102.0,106288761744.19814,243366213.0,166992655.0,164714347.0,1602.0,564.0,43.0,1300.0,909.0,98.67088840172495,0.10258145436474941,61.06066099997956,0.7370017197105484,11.395557103474417,3.25,1909705319.0,103068017360.165,0.01852859274790015,0.003115888095085787,9.224071724038094,-0.07777242931253348,2209.0,883070.0,0.007296137339055794,0.7227422514636439,0.24543467675269232,0.03182307178366381
2011-04-01,1280627118,907611235,172.63163505647395,5.829936387845568,20.571782178206224,5692.0,3.25,1067434982.1887445,559252246.6789546,642119.0,217386.0,28203.0,106501953880.00938,180407791.0,120215638.0,120786289.0,1386.0,501.0,28.0,1105.0,810.0,95.36603988222538,0.22433823279395562,60.163689878741124,0.7545673830578569,10.806954181695241,3.25,1914166719.0,103468827665.19612,0.01849993628219941,0.002891535347744287,9.183060911208816,-0.041010812829277654,1915.0,887708.0,0.006412018366399762,0.7233448386181042,0.2448845791634186,0.03177058221847725
2011-05-01,1086594712,765399962,170.2172891616281,5.843315794546219,22.69248314821543,5410.0,3.25,1071024276.9342842,558598843.304665,643328.0,216776.0,28091.0,106517524315.0751,187994750.0,127459495.0,128258573.0,1395.0,586.0,42.0,1166.0,857.0,100.64264826960144,0.26572965933435105,61.19211674060961,0.6921436121077068,17.932356537289714,3.25,1881645155.0,103826636546.56287,0.018122952043776775,0.0019191954253466662,9.175309126541393,-0.007751784667423323,2023.0,888195.0,0.006091004790614673,0.7243094140363321,0.2440635220869291,0.03162706387673878
2011-06-01,1399354949,990393523,182.06491350037024,5.775616679703472,22.79220807829508,5400.0,3.25,1074835951.08533,559378561.4457287,644860.0,215999.0,27993.0,106842043312.98978,171701225.0,118901603.0,114890179.0,1116.0,432.0,29.0,862.0,715.0,103.25419463399044,0.3125634695895112,62.62107604515091,0.6700074860184525,11.234989633012932,3.25,1706533895.0,104263388287.01341,0.016367527691525812,-0.0014147231022777589,9.18468836023875,0.009379233697357492,1577.0,888852.0,0.006075252122963103,0.7254976081507383,0.24300895987183468,0.031493431977427065
2011-07-01,1176859928,837593994,182.0314774130027,5.701468512121861,21.843994955022378,5049.0,3.25,1075281122.5885408,556093908.4018154,643758.0,215353.0,27951.0,106943622118.40123,128355964.0,89006088.0,85470075.0,1090.0,352.0,18.0,817.0,643.0,101.21222173959717,0.5237202933307359,62.40453272095526,0.7314779354060471,11.32580268591083,3.25,1597580655.0,104743523618.83864,0.015252309639816884,-0.003473779102454366,9.180900442810696,-0.0037879174280543992,1460.0,887062.0,0.005691823119466283,0.7257192845595911,0.24277108026270994,0.03150963517769897
2011-08-01,1346667793,953857227,178.0974510667606,5.766336418502287,23.114873891544832,5117.0,3.25,1082045753.3164546,552719613.401766,644501.0,215790.0,28099.0,107208244158.08478,197298613.0,140932778.0,126343715.0,1241.0,487.0,36.0,916.0,848.0,104.99072668553399,0.39477199827470644,62.7679852535601,0.6937697692362458,11.2485551576507,3.25,1519865935.0,105261794659.38167,0.014438913377053456,-0.005459796535878664,9.113358172792896,-0.06754227001779967,1764.0,888390.0,0.005759857720145431,0.7254707954839654,0.2429000776685915,0.03162912684744313
2011-09-01,1553649550,1088362635,177.30246735500938,5.710755761941296,25.06290627767375,5489.0,3.25,1088803806.2681181,549226254.1037438,645167.0,216253.0,28211.0,107673089901.81667,187907203.0,128883113.0,126972076.0,1321.0,452.0,35.0,1001.0,807.0,98.20838241630388,0.34274886369503793,61.32770565238297,0.7654128613286594,41.60350886914694,3.25,1481415304.0,105854525218.80128,0.013994822620364267,-0.0061350081805047335,9.018262240003608,-0.09509593278928818,1808.0,889631.0,0.006169973843087752,0.7252074174573503,0.24308168218058948,0.03171090036206022
2011-10-01,1019765517,734913101,178.90387656636167,5.793794272806344,27.637161144565354,5257.0,3.25,1095703395.310773,545511618.2203537,645874.0,216704.0,28339.0,107597152023.50589,152109616.0,106428283.0,98105097.0,871.0,265.0,26.0,673.0,489.0,104.91343435499584,0.2554168381281963,67.00920008264198,0.7568173547598653,15.515217807694539,3.25,1452319929.0,106365934572.83331,0.01365399490760394,-0.006533292338609617,8.909107154249854,-0.10915508575375377,1162.0,890917.0,0.005900661902287194,0.7249541764272093,0.24323702432437588,0.031808799248414836
2011-11-01,1111834565,805666169,183.58742050801416,5.706794413294752,26.47740754938663,4780.0,3.25,1102694622.2655323,541653349.9237367,646561.0,217207.0,28457.0,107606291966.24036,124896629.0,88408222.0,81490757.0,672.0,209.0,15.0,490.0,406.0,112.07206428331497,0.5536252841533917,65.96196161240717,0.7026530260358239,11.870204334952982,3.25,1420645457.0,106820248318.51863,0.01329940230773376,-0.006909064877146633,8.75551927927178,-0.1535878749780739,896.0,892225.0,0.005357393034268262,0.7246613802572222,0.2434441984925327,0.03189442125024517
2011-12-01,1356299429,985923747,188.84213271610838,5.6938698231952145,28.060536845510978,4748.0,3.25,1096244387.1603782,538411373.5738927,643211.0,215395.0,28218.0,107866347008.07997,138778903.0,98061521.0,92926473.0,756.0,233.0,27.0,583.0,433.0,108.19262005133886,0.4050200818447075,65.78930899486522,0.7231873849338929,19.561039608164187,3.25,1382634294.0,106927483408.08492,0.012930579210615344,-0.007407390659355922,8.627829559021183,-0.1276897202505971,1016.0,886824.0,0.005353937196106556,0.7252972404896575,0.2428835935879047,0.031819165922437824
2012-01-01,941660208,680713042,177.33828150567874,5.717654812594566,23.769135996027984,4566.0,3.25,1097209501.5484064,535395050.7399643,642312.0,215030.0,28205.0,107710797714.53157,145624048.0,100705797.0,93482899.0,845.0,281.0,29.0,615.0,540.0,112.09543662098027,0.5703048423861994,68.42761800743898,0.7296636147323587,17.75613399622962,3.25,1363201824.0,107063301529.27094,0.01273267127510824,-0.0072335995140876165,8.493806829701539,-0.13402272931964454,1155.0,885547.0,0.005156135134555252,0.7253279611358855,0.24282166841511518,0.03185037044899932
2012-02-01,1131619667,818322415,183.6416159175855,5.708065028618842,23.449047900826205,4447.0,3.25,1098463471.2574766,532198882.5116255,641327.0,214516.0,28200.0,107743953910.2741,117684666.0,82839997.0,75694080.0,517.0,152.0,20.0,357.0,332.0,112.42007987943046,0.31594678989426916,73.46894702993946,0.7862728762936283,16.033314164066727,3.25,1309134560.0,107208315171.10059,0.012211128940051606,-0.0072316013881235704,8.404573569562668,-0.08923326013887056,689.0,884043.0,0.005030298299969572,0.7254477440576985,0.24265335509698058,0.03189890084532087
2012-03-01,1293068511,933513931,177.84649109748526,5.628147637801382,24.7508082354037,4946.0,3.25,1105735903.3754172,528922636.9646373,642194.0,215119.0,28356.0,107931286517.89868,122601096.0,87860590.0,82874447.0,597.0,169.0,20.0,404.0,382.0,130.55189515774387,0.3765743504750022,73.56294540342454,0.6764636752266956,16.895851890269626,3.25,1227294660.0,107345192235.57562,0.011433159086497571,-0.00709543366140258,8.351457368502965,-0.05311620105970327,786.0,885669.0,0.00558447907739799,0.7250948153316871,0.24288870898721757,0.03201647568109531
2012-04-01,1193546293,860240707,187.58060026918454,5.623264268246527,24.27135009333065,4254.0,3.25,1113175217.383611,525799390.3080065,643134.0,215765.0,28495.0,108011657593.51508,155422337.0,105281860.0,109076664.0,949.0,272.0,18.0,683.0,556.0,105.90398091016058,0.5886520236812522,71.5505370791318,0.7740979867151052,11.771398298356466,3.25,1215585035.0,107471000878.36778,0.011310818965720436,-0.007189117316478975,8.325478774850238,-0.025978593652727255,1239.0,887394.0,0.004793811993319765,0.7247445892129089,0.24314453331890906,0.032110877468182114
2012-05-01,1389571010,999999702,182.5920893959928,5.6452193308566505,24.463294405515843,4178.0,3.25,1114409698.979689,522509755.6266811,642254.0,215391.0,28487.0,108286818904.53539,129762373.0,89707607.0,84746374.0,733.0,237.0,16.0,521.0,465.0,124.1980569929753,0.4708490585095711,71.54144796802751,0.7040099320355583,15.822075172207368,3.25,1172072836.0,107618442094.15613,0.01089100356028705,-0.007231948483489726,8.303988026175421,-0.021490748674816373,986.0,886132.0,0.004714873179165181,0.7247836665417793,0.2430687527366126,0.03214758072160807
2012-06-01,1537596681,1113462618,193.13869568114657,5.618798995859695,23.177212821390057,4188.0,3.25,1121796158.0394816,519132321.24450207,643157.0,216022.0,28671.0,108702619427.49591,116663513.0,80657920.0,72528619.0,628.0,208.0,12.0,449.0,399.0,105.93402190658007,0.6109260949805206,71.45034400834241,0.7781210476377608,12.66266487164191,3.25,1129711276.0,107773490103.6983,0.010482274211524615,-0.005885253480001197,8.257691345119651,-0.046296681055769895,848.0,887850.0,0.004717013008954215,0.7243982654727713,0.24330911753111448,0.03229261699611421
2012-07-01,1422704183,1039009527,185.416508759924,5.562627982735045,29.485985562045684,3849.0,3.25,1121170938.6480227,515467088.71505153,641684.0,215357.0,28620.0,109004152671.84789,64275878.0,40846011.0,39426442.0,557.0,197.0,16.0,420.0,350.0,102.59671171951048,0.8016248166649175,71.21377620126107,0.7827708115279588,11.199696006045892,3.25,1083667643.0,107945200983.1522,0.01003905345610627,-0.005213256183710614,8.184968013498132,-0.07272333162151945,770.0,885661.0,0.004345906616640001,0.7245255238742588,0.2431596287970228,0.032314847328718324
2012-08-01,1463856880,1065335166,188.54353266283792,5.571616155399017,26.947689459231835,3850.0,3.25,1113012501.6984258,511453970.1593466,637921.0,213296.0,28398.0,109354997050.14946,115237291.0,79020122.0,74646543.0,645.0,239.0,18.0,469.0,433.0,109.77650469359311,0.838538169811829,69.32217763922436,0.7321422105240694,14.152272155456684,3.25,1031970471.0,108124097057.49092,0.009544315273692306,-0.0048945981033611495,8.088864366782738,-0.09610364671539351,902.0,879615.0,0.004376914900268867,0.725227514310238,0.2424879066409736,0.03228457904878839
2012-09-01,1536262129,1123237010,197.80195062531544,5.55244288928898,26.087869232373688,4446.0,3.25,1120607328.7826188,507899826.75333655,638888.0,213904.0,28527.0,109770651850.36684,79123412.0,54801528.0,49865466.0,432.0,158.0,9.0,311.0,288.0,110.91311718615043,0.9985288790843747,69.83944146837011,0.7721566063375402,13.735908193457973,3.25,954863861.0,108298893886.53679,0.008816930872815721,-0.005177891747548546,7.9988750152666945,-0.08998935151604393,599.0,881319.0,0.005044711392810095,0.7249225308883617,0.24270893966883728,0.032368529442801074
2012-10-01,1196532068,869032378,182.57022944244233,5.527855790497711,22.173063562221216,4347.0,3.25,1128339860.4344673,503910561.22054124,639834.0,214483.0,28658.0,109838844057.93237,73549041.0,49795235.0,46334946.0,539.0,198.0,14.0,418.0,333.0,102.41594156600506,0.8869330925733679,75.81198292537127,0.8002265719701065,8.648045214080966,3.25,903093710.0,108485701556.07233,0.008324541363943927,-0.005329453543660014,7.944661261011263,-0.05421375425543129,751.0,882975.0,0.004923129193918288,0.7246343327953793,0.2429094821484187,0.03245618505620204
2012-11-01,1462937204,1072437801,191.4465598018929,5.465768384854064,22.454501982847926,4376.0,3.25,1119835359.9662218,499897589.52156574,636136.0,212520.0,28408.0,110181945901.96616,89582276.0,64551544.0,56665849.0,433.0,131.0,10.0,316.0,258.0,113.63242447845438,1.0491506005671953,75.54929366716097,0.7296984291190978,15.347275834515424,3.25,878268802.0,108700339384.04948,0.008079724561824835,-0.005219677745908926,7.906753636920949,-0.03790762409031423,574.0,877064.0,0.004989373637499658,0.7253016883602565,0.2423084290314048,0.03238988260833873
2012-12-01,1576585307,1155843629,192.0968191593073,5.464960190720591,21.36510210290828,4438.0,3.25,1127683447.9897425,496112116.91103685,637214.0,213179.0,28544.0,110630847760.97641,64014191.0,43660043.0,40777311.0,382.0,127.0,6.0,284.0,231.0,106.08665159406907,0.9294401783874373,74.82202328152536,0.7884898540759591,9.168372872845882,3.25,826119640.0,108930714446.79083,0.0075838999514093244,-0.0053466792592060195,7.871182691240238,-0.0355709456807114,515.0,878937.0,0.005049281120262317,0.7249825641655773,0.2425418431582696,0.032475592676153124
2013-01-01,1193052289,864291168,185.1821119786645,5.514637826280555,25.10582293933305,4046.0,3.25,1125201183.02134,493398628.3016639,635744.0,212520.0,28459.0,110698698866.95506,61749277.0,41824518.0,38996137.0,422.0,123.0,14.0,300.0,259.0,112.17587801068603,0.6183041504854698,75.24114647561116,0.7830065065162737,10.745875033724495,3.25,771632878.0,109179706209.4928,0.007067548583794496,-0.005665122691313743,7.832998818952745,-0.03818387228749298,559.0,876723.0,0.004614912577860966,0.7251366737270495,0.24240267450494626,0.032460651768004264
2013-02-01,1281243321,936961517,194.113940778935,5.4633983414927005,22.76784032656042,4122.0,3.25,1124936995.126375,490015927.08321494,634584.0,211900.0,28440.0,110855005192.82867,100428706.0,69687604.0,62078507.0,567.0,151.0,9.0,390.0,337.0,118.241866045522,0.9303530851668196,73.55627433179087,0.7129096709751734,15.767953311119419,3.25,758017305.0,109438960483.039,0.006926393504235437,-0.005284735435816169,7.768247836420942,-0.06475098253180267,727.0,874924.0,0.004711266349991542,0.7253018547896731,0.24219246471693542,0.03250568049339143
2013-03-01,1630296100,1197774701,197.14269163926724,5.442152277215163,24.346828611072553,4292.0,3.25,1116149797.1445656,486920514.7970515,631227.0,210275.0,28228.0,111369151495.68411,107146400.0,78985059.0,68170736.0,308.0,100.0,9.0,230.0,187.0,149.54432673280806,0.5214591863875432,78.25125611083325,0.5933682599524817,11.11343807407331,3.25,743313594.0,109725449231.18779,0.006774304404385381,-0.00465885468211219,7.706800492169187,-0.061447344251755354,417.0,869730.0,0.00493486484311223,0.7257735159187334,0.24177043450266175,0.03245604957860485
2013-04-01,1382095684,1008372038,187.935112086639,5.43607277884387,25.73401116488835,4148.0,3.25,1109211605.9052868,483635721.0319435,628089.0,208694.0,28056.0,111642035573.77884,87668344.0,62032495.0,51134114.0,480.0,181.0,18.0,349.0,330.0,116.23146711801832,0.9114847594699697,77.01763900710199,0.7126291266139861,19.480101385935814,3.25,685371044.0,110027980729.54309,0.006229061366532689,-0.005081757599187747,7.631046053054082,-0.07575443911510504,679.0,864839.0,0.004796268438402986,0.7262496256528672,0.24130965416684494,0.032440720180287895
2013-05-01,1507045603,1097895920,191.35935931130547,5.412600131178645,23.176904869679646,4168.0,3.25,1117273481.5960534,480395399.3189007,629304.0,209446.0,28256.0,112031807695.1828,65423950.0,45959202.0,43285932.0,378.0,153.0,4.0,322.0,213.0,114.49302761922742,0.8401243399356633,77.08573942684195,0.7741222252070257,12.747198096600993,3.25,643910602.0,110340063128.76372,0.0058356918035163225,-0.005055311756770727,7.5485163260491035,-0.08252972700497807,535.0,867006.0,0.004807348507392106,0.7258358073646549,0.24157387607467537,0.032590316560669706
